Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      14/14          std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::operator=(std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&&) [257]
-----------------------------------------------
                0.00    0.00      14/14          std::_Optional_base<std::pair<Coords, Coords>, true, true>::operator=(std::_Optional_base<std::pair<Coords, Coords>, true, true>&&) [256]
[257]    0.0    0.00    0.00      14         std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::operator=(std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&&) [257]
                0.00    0.00      14/14          std::remove_reference<std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&>::type&& std::move<std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&>(std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&) [265]
                0.00    0.00      14/14          std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_move_assign(std::_Optional_payload_base<std::pair<Coords, Coords> >&&) [258]
-----------------------------------------------
                0.00    0.00      14/14          std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::operator=(std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&&) [257]
[258]    0.0    0.00    0.00      14         std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_move_assign(std::_Optional_payload_base<std::pair<Coords, Coords> >&&) [258]
                0.00    0.00      27/89848       std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_get() [56]
                0.00    0.00      14/14          std::remove_reference<std::pair<Coords, Coords>&>::type&& std::move<std::pair<Coords, Coords>&>(std::pair<Coords, Coords>&) [266]
                0.00    0.00      13/13          std::pair<Coords, Coords>::operator=(std::pair<Coords, Coords>&&) [268]
                0.00    0.00       1/1           void std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_construct<std::pair<Coords, Coords> >(std::pair<Coords, Coords>&&) [370]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&&) [261]
[259]    0.0    0.00    0.00      14         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_move_assign(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&&, std::integral_constant<bool, true>) [259]
                0.00    0.00      28/28          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_Vector_impl_data&) [183]
                0.00    0.00      28/75          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_get_Tp_allocator() [108]
                0.00    0.00      14/14          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::get_allocator() const [254]
                0.00    0.00      14/14          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [260]
                0.00    0.00      14/61          std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::~allocator() [145]
                0.00    0.00      14/14          void std::__alloc_on_move<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [263]
                0.00    0.00      14/30          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::~vector() [177]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_move_assign(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&&, std::integral_constant<bool, true>) [259]
[260]    0.0    0.00    0.00      14         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [260]
                0.00    0.00      14/14          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_Vector_base(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [255]
-----------------------------------------------
                0.00    0.00      14/14          Board::operator=(Board&&) [24]
[261]    0.0    0.00    0.00      14         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&&) [261]
                0.00    0.00      14/14          std::remove_reference<std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&>::type&& std::move<std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&>(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&) [267]
                0.00    0.00      14/14          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_move_assign(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&&, std::integral_constant<bool, true>) [259]
-----------------------------------------------
                0.00    0.00      14/14          Board::operator=(Board&&) [24]
[262]    0.0    0.00    0.00      14         std::optional<std::pair<Coords, Coords> >::operator=(std::optional<std::pair<Coords, Coords> >&&) [262]
                0.00    0.00      14/14          std::_Optional_base<std::pair<Coords, Coords>, true, true>::operator=(std::_Optional_base<std::pair<Coords, Coords>, true, true>&&) [256]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_move_assign(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&&, std::integral_constant<bool, true>) [259]
[263]    0.0    0.00    0.00      14         void std::__alloc_on_move<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [263]
                0.00    0.00      14/14          std::remove_reference<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&>::type&& std::move<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&>(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [264]
-----------------------------------------------
                0.00    0.00      14/14          void std::__alloc_on_move<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [263]
[264]    0.0    0.00    0.00      14         std::remove_reference<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&>::type&& std::move<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&>(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [264]
-----------------------------------------------
                0.00    0.00      14/14          std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::operator=(std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&&) [257]
[265]    0.0    0.00    0.00      14         std::remove_reference<std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&>::type&& std::move<std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&>(std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&) [265]
-----------------------------------------------
                0.00    0.00      14/14          std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_move_assign(std::_Optional_payload_base<std::pair<Coords, Coords> >&&) [258]
[266]    0.0    0.00    0.00      14         std::remove_reference<std::pair<Coords, Coords>&>::type&& std::move<std::pair<Coords, Coords>&>(std::pair<Coords, Coords>&) [266]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&&) [261]
[267]    0.0    0.00    0.00      14         std::remove_reference<std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&>::type&& std::move<std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&>(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&) [267]
-----------------------------------------------
                0.00    0.00      13/13          std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_move_assign(std::_Optional_payload_base<std::pair<Coords, Coords> >&&) [258]
[268]    0.0    0.00    0.00      13         std::pair<Coords, Coords>::operator=(std::pair<Coords, Coords>&&) [268]
                0.00    0.00      26/109         Coords&& std::forward<Coords>(std::remove_reference<Coords>::type&) [102]
-----------------------------------------------
                0.00    0.00       4/12          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::begin() [314]
                0.00    0.00       4/12          std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::end() [313]
                0.00    0.00       4/12          __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::operator+(long) const [309]
[269]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::__normal_iterator(std::optional<Piece>* const&) [269]
-----------------------------------------------
                0.00    0.00       1/11          std::vector<Piece, std::allocator<Piece> >::~vector() [375]
                0.00    0.00      10/11          void std::vector<Piece, std::allocator<Piece> >::_M_realloc_insert<Piece>(__gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >, Piece&&) [303]
[270]    0.0    0.00    0.00      11         std::_Vector_base<Piece, std::allocator<Piece> >::_M_get_Tp_allocator() [270]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Piece> >::max_size(std::allocator<Piece> const&) [276]
[271]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Piece>::max_size() const [271]
                0.00    0.00      10/15          __gnu_cxx::new_allocator<Piece>::_M_max_size() const [229]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Coords> >::max_size(std::allocator<Coords> const&) [277]
[272]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<Coords>::max_size() const [272]
                0.00    0.00      10/30          __gnu_cxx::new_allocator<Coords>::_M_max_size() const [169]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Piece, std::allocator<Piece> >::max_size() const [274]
[273]    0.0    0.00    0.00      10         std::_Vector_base<Piece, std::allocator<Piece> >::_M_get_Tp_allocator() const [273]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Piece, std::allocator<Piece> >::_M_check_len(unsigned long, char const*) const [298]
[274]    0.0    0.00    0.00      10         std::vector<Piece, std::allocator<Piece> >::max_size() const [274]
                0.00    0.00      10/10          std::vector<Piece, std::allocator<Piece> >::_S_max_size(std::allocator<Piece> const&) [278]
                0.00    0.00      10/10          std::_Vector_base<Piece, std::allocator<Piece> >::_M_get_Tp_allocator() const [273]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Coords, std::allocator<Coords> >::_M_check_len(unsigned long, char const*) const [299]
[275]    0.0    0.00    0.00      10         std::vector<Coords, std::allocator<Coords> >::max_size() const [275]
                0.00    0.00      10/10          std::vector<Coords, std::allocator<Coords> >::_S_max_size(std::allocator<Coords> const&) [281]
                0.00    0.00      10/40          std::_Vector_base<Coords, std::allocator<Coords> >::_M_get_Tp_allocator() const [156]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Piece, std::allocator<Piece> >::_S_max_size(std::allocator<Piece> const&) [278]
[276]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Piece> >::max_size(std::allocator<Piece> const&) [276]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Piece>::max_size() const [271]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Coords, std::allocator<Coords> >::_S_max_size(std::allocator<Coords> const&) [281]
[277]    0.0    0.00    0.00      10         std::allocator_traits<std::allocator<Coords> >::max_size(std::allocator<Coords> const&) [277]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<Coords>::max_size() const [272]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Piece, std::allocator<Piece> >::max_size() const [274]
[278]    0.0    0.00    0.00      10         std::vector<Piece, std::allocator<Piece> >::_S_max_size(std::allocator<Piece> const&) [278]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Piece> >::max_size(std::allocator<Piece> const&) [276]
                0.00    0.00      10/22          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [184]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Piece, std::allocator<Piece> >::_M_realloc_insert<Piece>(__gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >, Piece&&) [303]
[279]    0.0    0.00    0.00      10         std::vector<Piece, std::allocator<Piece> >::_S_relocate(Piece*, Piece*, Piece*, std::allocator<Piece>&) [279]
                0.00    0.00      10/10          std::vector<Piece, std::allocator<Piece> >::_S_do_relocate(Piece*, Piece*, Piece*, std::allocator<Piece>&, std::integral_constant<bool, true>) [280]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Piece, std::allocator<Piece> >::_S_relocate(Piece*, Piece*, Piece*, std::allocator<Piece>&) [279]
[280]    0.0    0.00    0.00      10         std::vector<Piece, std::allocator<Piece> >::_S_do_relocate(Piece*, Piece*, Piece*, std::allocator<Piece>&, std::integral_constant<bool, true>) [280]
                0.00    0.00      10/10          Piece* std::__relocate_a<Piece*, Piece*, std::allocator<Piece> >(Piece*, Piece*, Piece*, std::allocator<Piece>&) [284]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Coords, std::allocator<Coords> >::max_size() const [275]
[281]    0.0    0.00    0.00      10         std::vector<Coords, std::allocator<Coords> >::_S_max_size(std::allocator<Coords> const&) [281]
                0.00    0.00      10/10          std::allocator_traits<std::allocator<Coords> >::max_size(std::allocator<Coords> const&) [277]
                0.00    0.00      10/22          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [184]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<Coords, std::allocator<Coords> >::_M_realloc_insert<Coords>(__gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > >, Coords&&) [305]
[282]    0.0    0.00    0.00      10         std::vector<Coords, std::allocator<Coords> >::_S_relocate(Coords*, Coords*, Coords*, std::allocator<Coords>&) [282]
                0.00    0.00      10/10          std::vector<Coords, std::allocator<Coords> >::_S_do_relocate(Coords*, Coords*, Coords*, std::allocator<Coords>&, std::integral_constant<bool, true>) [283]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Coords, std::allocator<Coords> >::_S_relocate(Coords*, Coords*, Coords*, std::allocator<Coords>&) [282]
[283]    0.0    0.00    0.00      10         std::vector<Coords, std::allocator<Coords> >::_S_do_relocate(Coords*, Coords*, Coords*, std::allocator<Coords>&, std::integral_constant<bool, true>) [283]
                0.00    0.00      10/10          Coords* std::__relocate_a<Coords*, Coords*, std::allocator<Coords> >(Coords*, Coords*, Coords*, std::allocator<Coords>&) [285]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Piece, std::allocator<Piece> >::_S_do_relocate(Piece*, Piece*, Piece*, std::allocator<Piece>&, std::integral_constant<bool, true>) [280]
[284]    0.0    0.00    0.00      10         Piece* std::__relocate_a<Piece*, Piece*, std::allocator<Piece> >(Piece*, Piece*, Piece*, std::allocator<Piece>&) [284]
                0.00    0.00      30/30          Piece* std::__niter_base<Piece*>(Piece*) [178]
                0.00    0.00      10/10          Piece* std::__relocate_a_1<Piece*, Piece*, std::allocator<Piece> >(Piece*, Piece*, Piece*, std::allocator<Piece>&) [286]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<Coords, std::allocator<Coords> >::_S_do_relocate(Coords*, Coords*, Coords*, std::allocator<Coords>&, std::integral_constant<bool, true>) [283]
[285]    0.0    0.00    0.00      10         Coords* std::__relocate_a<Coords*, Coords*, std::allocator<Coords> >(Coords*, Coords*, Coords*, std::allocator<Coords>&) [285]
                0.00    0.00      30/30          Coords* std::__niter_base<Coords*>(Coords*) [179]
                0.00    0.00      10/10          Coords* std::__relocate_a_1<Coords*, Coords*, std::allocator<Coords> >(Coords*, Coords*, Coords*, std::allocator<Coords>&) [287]
-----------------------------------------------
                0.00    0.00      10/10          Piece* std::__relocate_a<Piece*, Piece*, std::allocator<Piece> >(Piece*, Piece*, Piece*, std::allocator<Piece>&) [284]
[286]    0.0    0.00    0.00      10         Piece* std::__relocate_a_1<Piece*, Piece*, std::allocator<Piece> >(Piece*, Piece*, Piece*, std::allocator<Piece>&) [286]
                0.00    0.00      30/61          Piece* std::__addressof<Piece>(Piece&) [146]
                0.00    0.00      15/15          void std::__relocate_object_a<Piece, Piece, std::allocator<Piece> >(Piece*, Piece*, std::allocator<Piece>&) [248]
-----------------------------------------------
                0.00    0.00      10/10          Coords* std::__relocate_a<Coords*, Coords*, std::allocator<Coords> >(Coords*, Coords*, Coords*, std::allocator<Coords>&) [285]
[287]    0.0    0.00    0.00      10         Coords* std::__relocate_a_1<Coords*, Coords*, std::allocator<Coords> >(Coords*, Coords*, Coords*, std::allocator<Coords>&) [287]
                0.00    0.00      30/285         Coords* std::__addressof<Coords>(Coords&) [84]
                0.00    0.00      15/15          void std::__relocate_object_a<Coords, Coords, std::allocator<Coords> >(Coords*, Coords*, std::allocator<Coords>&) [249]
-----------------------------------------------
                0.00    0.00       5/10          std::vector<Piece, std::allocator<Piece> >::_M_check_len(unsigned long, char const*) const [298]
                0.00    0.00       5/10          std::vector<Coords, std::allocator<Coords> >::_M_check_len(unsigned long, char const*) const [299]
[288]    0.0    0.00    0.00      10         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [288]
-----------------------------------------------
                0.00    0.00       8/8           std::optional<Piece>* std::__niter_base<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [292]
[289]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::base() const [289]
-----------------------------------------------
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::copy<__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [320]
[290]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__miter_base<__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [290]
-----------------------------------------------
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [317]
[291]    0.0    0.00    0.00       8         std::optional<Piece> const* std::__niter_base<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [291]
                0.00    0.00       8/648         __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::base() const [81]
-----------------------------------------------
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >(__gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece> const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [317]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > std::__niter_wrap<__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*>(__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::optional<Piece>*) [316]
[292]    0.0    0.00    0.00       8         std::optional<Piece>* std::__niter_base<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >) [292]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<std::optional<Piece>*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::base() const [289]
-----------------------------------------------
                0.00    0.00       1/6           std::_Vector_base<Piece, std::allocator<Piece> >::~_Vector_base() [365]
                0.00    0.00       5/6           void std::vector<Piece, std::allocator<Piece> >::_M_realloc_insert<Piece>(__gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >, Piece&&) [303]
[293]    0.0    0.00    0.00       6         std::_Vector_base<Piece, std::allocator<Piece> >::_M_deallocate(Piece*, unsigned long) [293]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<Piece> >::deallocate(std::allocator<Piece>&, Piece*, unsigned long) [301]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<Piece> >::deallocate(std::allocator<Piece>&, Piece*, unsigned long) [301]
[294]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<Piece>::deallocate(Piece*, unsigned long) [294]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<Piece> >::allocate(std::allocator<Piece>&, unsigned long) [302]
[295]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<Piece>::allocate(unsigned long, void const*) [295]
                0.00    0.00       5/15          __gnu_cxx::new_allocator<Piece>::_M_max_size() const [229]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<Piece, std::allocator<Piece> >::_M_realloc_insert<Piece>(__gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >, Piece&&) [303]
[296]    0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >::difference_type __gnu_cxx::operator-<Piece*, std::vector<Piece, std::allocator<Piece> > >(__gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > > const&, __gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > > const&) [296]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >::base() const [190]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<Coords, std::allocator<Coords> >::_M_realloc_insert<Coords>(__gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > >, Coords&&) [305]
[297]    0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > >::difference_type __gnu_cxx::operator-<Coords*, std::vector<Coords, std::allocator<Coords> > >(__gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > > const&, __gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > > const&) [297]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > >::base() const [191]
-----------------------------------------------
